76.2000	0.321755
76.4600	0.321605
76.7200	0.321915
76.8300	0.322223
77.0000	0.323014
77.2200	0.323
77.6100	0.323143
78.0300	0.323664
78.2900	0.324193
78.4200	0.324405
78.6900	0.325193
78.9000	0.325149
79.0600	0.324842
79.2300	0.325519
79.4500	0.325934
79.6600	0.325977
79.8100	0.326331
80.0400	0.326645
80.2000	0.326617
80.4400	0.326992
80.6300	0.32733
80.8000	0.32725
81.0500	0.327524
81.2600	0.327862
81.4600	0.327871
81.6200	0.328275
81.8200	0.328583
82.0900	0.328812
82.2300	0.328997
82.4400	0.32914
82.6200	0.329035
82.8300	0.329301
83.0300	0.329592
83.2100	0.329593
83.4300	0.330044
83.6200	0.329956
83.8200	0.330375
84.0400	0.330455
84.2200	0.330668
84.4600	0.330673
84.6100	0.330843
84.8100	0.330725
85.0500	0.331127
85.2700	0.331414
85.4500	0.331437
85.6500	0.331798
85.8300	0.331669
86.0300	0.331916
86.2300	0.331844
86.4100	0.331881
86.7600	0.331909
86.9900	0.331814
87.1600	0.331556
87.2300	0.331514
87.4800	0.331774
87.6200	0.331966
87.8500	0.331886
88.0100	0.332025
88.2200	0.332093
88.4100	0.332035
88.6100	0.332103
88.9100	0.332117
89.0200	0.332192
89.2200	0.332225
89.4400	0.332228
89.6100	0.33229
89.8100	0.332326
90.0600	0.332377
90.2200	0.332401
90.4100	0.332476
90.6100	0.332442
90.8400	0.332544
91.0600	0.332616
91.2300	0.332678
91.4700	0.332004
91.6200	0.33151
91.8000	0.332315
92.0400	0.332169
92.2300	0.332646
92.4100	0.332539
92.6800	0.332945
92.8000	0.332829
93.1200	0.333625
93.4100	0.333917
93.6600	0.333786
93.8000	0.333425
94.1300	0.333811
94.2300	0.334304
94.4800	0.334181
94.6100	0.334536
94.8200	0.334635
95.0900	0.334658
