376
54.0800	0.271008
54.2800	0.271141
54.4200	0.271247
54.6100	0.271521
54.8300	0.271625
55.0200	0.271722
55.2100	0.271936
55.4100	0.27219
55.6100	0.272345
55.8700	0.272466
56.0400	0.272567
56.2300	0.272686
56.4600	0.272951
56.6800	0.273022
56.8200	0.273154
57.0400	0.273304
57.2300	0.273331
57.4600	0.273634
57.6700	0.273742
57.8100	0.273831
58.0700	0.274046
58.2700	0.274136
58.4200	0.274225
58.6500	0.274441
58.8200	0.274544
59.0700	0.274733
59.2000	0.274788
59.4200	0.274975
59.6800	0.275146
59.8000	0.275385
60.0200	0.275544
60.2000	0.275543
60.4500	0.275858
60.6100	0.275928
60.8300	0.276128
61.0300	0.276288
61.2000	0.276507
61.4300	0.27672
61.6100	0.276858
61.8300	0.277141
62.0400	0.277338
62.2100	0.277543
62.4100	0.277864
62.6700	0.278133
62.8800	0.278396
63.0300	0.278654
63.2200	0.27893
63.4000	0.279183
63.6000	0.279482
63.8200	0.279855
64.0200	0.280285
64.2000	0.280599
64.4700	0.281056
64.6300	0.281373
64.8700	0.28177
65.0100	0.28213
65.2500	0.282782
65.4500	0.283146
65.7000	0.283485
65.8300	0.284007
66.0200	0.284522
66.2500	0.285065
66.4100	0.285563
66.6300	0.286128
66.8500	0.286791
67.0100	0.287124
67.2000	0.287727
67.4400	0.288586
67.6700	0.289092
67.8000	0.289476
68.0300	0.290408
68.2500	0.291056
68.4500	0.291506
68.6400	0.292241
68.8100	0.292854
69.0500	0.293667
69.2800	0.294288
69.4200	0.294558
69.6100	0.295245
69.8000	0.296123
70.0100	0.296648
70.2100	0.297223
70.4500	0.297959
70.6000	0.298589
70.8400	0.299123
71.0300	0.299586
71.2500	0.300326
71.4600	0.300756
71.6200	0.301253
71.8400	0.301752
72.0100	0.30218
72.2200	0.302679
72.4400	0.303226
72.6200	0.303583
72.8200	0.304016
73.0300	0.304457
73.2300	0.304845
73.4500	0.305268
73.6200	0.30566
73.8600	0.305942
74.0900	0.306202
74.2100	0.306408
74.4300	0.307044
74.6200	0.307194
74.8400	0.307396
75.0000	0.307597
75.2800	0.308067
75.4800	0.30832
75.6000	0.308335
75.8300	0.308833
76.0300	0.309045
76.2300	0.309163
76.4400	0.309479
76.6400	0.309778
76.8000	0.310095
77.0000	0.310194
77.2900	0.31062
77.4000	0.311619
77.6100	0.31162
77.8300	0.311732
78.0200	0.312001
78.2400	0.312356
78.4100	0.312524
78.6200	0.31277
78.9100	0.31284
79.0300	0.31318
79.2300	0.313508
79.4900	0.31338
79.6600	0.313197
79.8000	0.313093
80.0400	0.313838
80.2400	0.314024
80.4700	0.313761
80.6000	0.31384
80.8200	0.314404
81.0300	0.314685
81.2100	0.314668
81.4700	0.314943
81.6100	0.315293
81.8400	0.315299
82.0600	0.315495
82.2000	0.315864
82.4000	0.315976
82.6800	0.316305
82.8100	0.316556
83.0200	0.316584
83.2600	0.316848
83.4300	0.317345
83.6500	0.317204
83.8200	0.317157
84.0200	0.317493
84.2000	0.318009
84.4100	0.318189
84.6200	0.318607
84.9400	0.318761
85.1000	0.318848
85.2000	0.319159
85.4100	0.319315
85.6200	0.319719
85.8100	0.319963
86.1100	0.320361
86.2200	0.320491
86.4200	0.320682
86.6300	0.32105
86.8100	0.321287
87.0000	0.321539
87.2600	0.321336
87.4400	0.321869
87.6300	0.321774
87.8100	0.321956
88.0100	0.322182
88.2200	0.3222
88.4700	0.322416
88.6500	0.322797
88.8000	0.322765
89.0400	0.322845
89.2100	0.322981
89.4700	0.323329
89.6200	0.323205
89.8200	0.32328
90.1400	0.32368
90.2600	0.323809
90.4300	0.32385
90.6000	0.323944
90.8200	0.324016
91.0500	0.324172
91.2500	0.324182
91.5000	0.324294
91.6500	0.324391
91.8000	0.324576
92.1300	0.32515
92.2900	0.325046
92.4000	0.324907
92.6300	0.32534
92.8300	0.32526
93.0400	0.32582
93.2500	0.32583
93.5000	0.325587
93.6300	0.326446
93.8200	0.326371
94.0700	0.32615
94.2700	0.326087
94.5100	0.326356
94.6000	0.326384
94.8300	0.326293
95.0100	0.326292
